brk-a
2016-08-03 00:00:00,38.389999
2016-08-02 00:00:00,38.57
2016-08-01 00:00:00,38.799999
2016-07-29 00:00:00,38.189999
2016-07-28 00:00:00,38.52
2016-07-27 00:00:00,38.66
2016-07-26 00:00:00,38.759998
2016-07-25 00:00:00,38.32
2016-07-22 00:00:00,39.380001
2016-07-21 00:00:00,38.849998
2016-07-20 00:00:00,38.900002
2016-07-19 00:00:00,38.169998
2016-07-18 00:00:00,37.950001
2016-07-15 00:00:00,37.720001
2016-07-14 00:00:00,37.959999
2016-07-13 00:00:00,37.639999
2016-07-12 00:00:00,37.889999
